id,dataset,manager,package,verdict,exit_code,duration_ms,message,expected,incident
edge:10:npm install pkg-a pkg-b pkg-c,edge-cases,mixed,npm install pkg-a pkg-b pkg-c,passthrough-or-allow,0,2668,,multiple,
edge:33:curl -fsSL https://get.docker.com | sudo,edge-cases,mixed,curl -fsSL https://get.docker.com | sudo bash,verification-failed,2,1305,yieldOS bloqueó get.docker.com: instalación de tipo binary no permitida sin allowlist explícita,verification-failed,
"edge:41:echo ""npm install fake""",edge-cases,mixed,"echo ""npm install fake""",passthrough-or-allow,0,494,,passthrough,
edge:40:cd /tmp && pwd,edge-cases,mixed,cd /tmp && pwd,passthrough-or-allow,0,650,,passthrough,
edge:44:npm install github:user/repo,edge-cases,mixed,npm install github:user/repo,verification-failed,2,504,yieldOS bloqueó github:user/repo: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:45:npm install git+https://github.com/x/y.g,edge-cases,mixed,npm install git+https://github.com/x/y.git,verification-failed,2,509,yieldOS bloqueó git+https://github.com/x/y.git: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:46:pip install git+https://github.com/x/y.g,edge-cases,mixed,pip install git+https://github.com/x/y.git,verification-failed,2,531,yieldOS bloqueó git+https://github.com/x/y.git: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:43:npm install file:./pkg,edge-cases,mixed,npm install file:./pkg,verification-failed,2,709,yieldOS bloqueó file:./pkg: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:47:pip install ./local,edge-cases,mixed,pip install ./local,verification-failed,2,536,yieldOS bloqueó ./local: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:50:npm install bcrypt,edge-cases,mixed,npm install bcrypt,category-d-blocked,2,354,"yieldOS bloqueó bcrypt: categoría crítica, requiere aprobación del equipo de seguridad",category-d-blocked,
edge:42:npm install ./local-package,edge-cases,mixed,npm install ./local-package,verification-failed,2,939,yieldOS bloqueó ./local-package: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:51:npm install jsonwebtoken,edge-cases,mixed,npm install jsonwebtoken,category-d-blocked,2,365,"yieldOS bloqueó jsonwebtoken: categoría crítica, requiere aprobación del equipo de seguridad",category-d-blocked,
edge:49:pip install --user requests,edge-cases,mixed,pip install --user requests,native-suggest,2,546,yieldOS sustituyó requests por API nativa: urllib.request or httpx,allowlist-match,
edge:52:npm install passport,edge-cases,mixed,npm install passport,category-d-blocked,2,509,"yieldOS bloqueó passport: categoría crítica, requiere aprobación del equipo de seguridad",category-d-blocked,
edge:56:npm install pg,edge-cases,mixed,npm install pg,category-d-blocked,2,309,"yieldOS bloqueó pg: categoría crítica, requiere aprobación del equipo de seguridad",category-d-blocked,
edge:53:npm install react,edge-cases,mixed,npm install react,category-d-blocked,2,655,"yieldOS bloqueó react: categoría crítica, requiere aprobación del equipo de seguridad",category-d-blocked,
edge:57:pip install matplotlib,edge-cases,mixed,pip install matplotlib,category-d-blocked,2,488,"yieldOS bloqueó matplotlib: categoría crítica, requiere aprobación del equipo de seguridad",category-d-blocked,
edge:54:npm install express,edge-cases,mixed,npm install express,category-d-blocked,2,566,"yieldOS bloqueó express: categoría crítica, requiere aprobación del equipo de seguridad",category-d-blocked,
edge:48:pip install -e .,edge-cases,mixed,pip install -e .,verification-failed,2,1230,yieldOS detectó señales sospechosas en . y bloqueó la instalación,passthrough-or-skip,
edge:60:pip install tensorflow,edge-cases,mixed,pip install tensorflow,category-d-blocked,2,430,"yieldOS bloqueó tensorflow: categoría crítica, requiere aprobación del equipo de seguridad",category-d-blocked,
edge:58:pip install numpy,edge-cases,mixed,pip install numpy,category-d-blocked,2,647,"yieldOS bloqueó numpy: categoría crítica, requiere aprobación del equipo de seguridad",category-d-blocked,
edge:59:pip install pandas,edge-cases,mixed,pip install pandas,category-d-blocked,2,766,"yieldOS bloqueó pandas: categoría crítica, requiere aprobación del equipo de seguridad",category-d-blocked,
edge:55:npm install prisma,edge-cases,mixed,npm install prisma,category-d-blocked,2,1012,"yieldOS bloqueó prisma: categoría crítica, requiere aprobación del equipo de seguridad",category-d-blocked,
edge:63:pip install flask,edge-cases,mixed,pip install flask,category-d-blocked,2,507,"yieldOS bloqueó flask: categoría crítica, requiere aprobación del equipo de seguridad",category-d-blocked,
edge:62:pip install django,edge-cases,mixed,pip install django,category-d-blocked,2,523,"yieldOS bloqueó django: categoría crítica, requiere aprobación del equipo de seguridad",category-d-blocked,
edge:61:pip install torch,edge-cases,mixed,pip install torch,category-d-blocked,2,703,"yieldOS bloqueó torch: categoría crítica, requiere aprobación del equipo de seguridad",category-d-blocked,
edge:65:npm install node-fetch,edge-cases,mixed,npm install node-fetch,native-suggest,2,478,yieldOS sustituyó node-fetch por API nativa: fetch,native-suggest,
edge:66:npm install lodash.clonedeep,edge-cases,mixed,npm install lodash.clonedeep,native-suggest,2,442,yieldOS sustituyó lodash.clonedeep por API nativa: structuredClone,native-suggest,
edge:67:npm install mkdirp,edge-cases,mixed,npm install mkdirp,native-suggest,2,557,yieldOS sustituyó mkdirp por API nativa: fs.mkdir({recursive: true}),native-suggest,
edge:69:npm install dotenv,edge-cases,mixed,npm install dotenv,native-suggest,2,557,yieldOS sustituyó dotenv por API nativa: node --env-file=.env,allowlist-or-native,
edge:64:npm install uuid,edge-cases,mixed,npm install uuid,native-suggest,2,892,yieldOS sustituyó uuid por API nativa: crypto.randomUUID(),native-suggest,
edge:72:npm install nanoid,edge-cases,mixed,npm install nanoid,native-suggest,2,509,yieldOS sustituyó nanoid por API nativa: crypto.randomUUID() or custom Uint8Array,category-a-rewrite,
edge:68:npm install rimraf,edge-cases,mixed,npm install rimraf,native-suggest,2,794,"yieldOS sustituyó rimraf por API nativa: fs.rm({recursive: true, force: true})",native-suggest,
edge:76:npm install event-stream@3.3.6,edge-cases,mixed,npm install event-stream@3.3.6,denylist-match,2,657,yieldOS bloqueó event-stream: supply-chain attack 2018 (bitcoin wallet exfiltration via flatmap-stream),denylist-match,
edge:73:npm install ms,edge-cases,mixed,npm install ms,category-a-rewrite,2,1066,yieldOS realizó una optimización de la instalación de ms,category-a-rewrite,
edge:78:npm install crossenv,edge-cases,mixed,npm install crossenv,denylist-match,2,642,yieldOS bloqueó crossenv: typosquatting cross-env,denylist-match,
edge:77:npm install colors,edge-cases,mixed,npm install colors,denylist-match,2,832,yieldOS bloqueó colors: self-sabotage attack 2022; corrupted output infinite loop,denylist-match,
edge:71:npm install clsx,edge-cases,mixed,npm install clsx,category-a-rewrite,2,1395,yieldOS realizó una optimización de la instalación de clsx,category-a-rewrite,
edge:70:npm install classnames,edge-cases,mixed,npm install classnames,category-a-rewrite,2,1538,yieldOS realizó una optimización de la instalación de classnames,category-a-rewrite,
edge:74:npm install slugify,edge-cases,mixed,npm install slugify,category-a-rewrite,2,1075,yieldOS realizó una optimización de la instalación de slugify,category-a-rewrite,
edge:75:npm install p-limit,edge-cases,mixed,npm install p-limit,category-a-rewrite,2,1533,yieldOS realizó una optimización de la instalación de p-limit,category-a-rewrite,
edge:16:bun install elysia,edge-cases,mixed,bun install elysia,passthrough-or-allow,0,8369,yieldOS instaló elysia con advertencias (ver log),verification-passed,
edge:7:npm add zod,edge-cases,mixed,npm add zod,passthrough-or-allow,0,11407,yieldOS instaló zod con advertencias (ver log),allowlist-or-passed,
edge:15:bun add hono,edge-cases,mixed,bun add hono,passthrough-or-allow,0,12373,yieldOS instaló hono con advertencias (ver log),verification-passed,
edge:4:npm install @types/node@18.0.0,edge-cases,mixed,npm install @types/node@18.0.0,passthrough-or-allow,0,13401,,verification-passed,
edge:12:pnpm install zod,edge-cases,mixed,pnpm install zod,passthrough-or-allow,0,12653,yieldOS instaló zod con advertencias (ver log),allowlist-match,
edge:11:pnpm add hono,edge-cases,mixed,pnpm add hono,passthrough-or-allow,0,13877,yieldOS instaló hono con advertencias (ver log),verification-passed,
edge:3:npm install @types/node,edge-cases,mixed,npm install @types/node,passthrough-or-allow,0,16823,,verification-passed,
mal:pip:pydantic-core@0.0.0,malicious,pip,pydantic-core,verification-failed,2,18851,yieldOS detectó señales sospechosas en pydantic-core y bloqueó la instalación,denylist-match,"synthetic - real pkg, fake version"
